Date,Time,Timestamp,Source_IP_Address,Destination_IP_Address,Source_Port,Destination_Port,Protocol,Packet_Length,Packet_Type,Traffic_Type,Anomaly_Scores,Attack_Type,Attack_Signature,Action_Taken,Severity_Level,User_Information,Device_Information,Network_Segment,Geo_location_Data,Log_Source
2022-08-06,09:25:07,2022-08-06 09:25:07,117.147.236.239,149.91.94.66,6310,3572,TCP,184,Data,DNS,64.95,Malware,Known Pattern A,Blocked,Low,Jivika Balay,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/47.0.852.0 Mobile/38F900 Safari/531.1",Segment A,"Sri Ganganagar, Manipur",Firewall
2022-10-18,20:08:45,2022-10-18 20:08:45,28.112.156.194,46.164.33.169,63626,19085,UDP,571,Control,HTTP,82.9,Malware,Known Pattern B,Logged,Low,Shanaya Ram,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/36.0.813.0 Safari/532.1",Segment C,"Madanapalle, Manipur",Firewall
2023-08-27,10:32:08,2023-08-27 10:32:08,71.92.219.31,18.135.165.108,47835,16104,UDP,972,Control,DNS,75.37,Malware,Known Pattern B,Logged,High,Rasha Banik,Opera/9.87.(X11; Linux x86_64; ik-CA) Presto/2.9.174 Version/11.00,Segment A,"Singrauli, Arunachal Pradesh",Server
2020-05-06,18:07:37,2020-05-06 18:07:37,98.190.230.172,54.101.147.229,24412,46677,ICMP,82,Control,DNS,38.81,Malware,Known Pattern B,Ignored,Medium,Kimaya Randhawa,Mozilla/5.0 (Windows NT 5.1; ti-ER; rv:1.9.0.20) Gecko/8113-01-01 19:54:25 Firefox/7.0,Segment A,"Dhanbad, Rajasthan",Server
2021-08-18,22:15:07,2021-08-18 22:15:07,128.111.128.93,8.183.111.122,13768,40580,TCP,1185,Control,HTTP,22.85,Malware,Known Pattern A,Ignored,High,Fateh Borra,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; the-NP) AppleWebKit/532.22.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.22.1",Segment B,"Junagadh, Tamil Nadu",Firewall
2021-02-22,09:35:27,2021-02-22 09:35:27,41.223.249.196,72.5.78.233,44476,2801,ICMP,1079,Control,HTTP,20.45,DDoS,Known Pattern B,Logged,High,Reyansh Ramachandran,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0 rv:2.0; ln-CD) AppleWebKit/535.4.4 (KHTML, like Gecko) Version/4.1 Safari/535.4.4",Segment A,"Ujjain, Bihar",Firewall
2021-04-25,03:22:42,2021-04-25 03:22:42,39.253.34.144,84.47.130.99,54115,17520,ICMP,1015,Control,DNS,38.34,Malware,Known Pattern B,Logged,Medium,Ira Suri,Opera/8.53.(X11; Linux x86_64; mg-MG) Presto/2.9.181 Version/11.00,Segment B,"Katni, Goa",Firewall
2021-09-21,16:41:03,2021-09-21 16:41:03,9.141.8.223,97.185.253.56,27004,25620,ICMP,1009,Control,FTP,50.36,Intrusion,Known Pattern A,Blocked,Medium,Suhana Magar,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.0),Segment B,"Tiruppur, Odisha",Server
2021-11-21,18:58:29,2021-11-21 18:58:29,199.91.11.7,170.168.182.159,32963,17346,TCP,786,Control,FTP,94.0,Malware,Known Pattern A,Logged,High,Nirvi Taneja,Opera/8.97.(Windows NT 5.1; nhn-MX) Presto/2.9.185 Version/11.00,Segment B,"Alwar, Tripura",Server
2022-05-10,14:25:39,2022-05-10 14:25:39,89.191.161.197,90.130.91.79,64567,46677,TCP,455,Data,FTP,12.78,Malware,Known Pattern B,Ignored,Low,Kaira Thakur,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.1),Segment C,"Panihati, Jharkhand",Server
2021-03-25,12:49:37,2021-03-25 12:49:37,1.38.44.215,39.222.207.119,53970,46639,TCP,832,Data,FTP,4.51,DDoS,Known Pattern B,Blocked,High,Lakshay Sagar,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/33.0.834.0 Safari/532.1",Segment C,"Ambattur, Karnataka",Server
2022-04-05,19:53:46,2022-04-05 19:53:46,189.182.209.144,49.244.224.47,53042,34216,UDP,456,Data,DNS,98.4,Intrusion,Known Pattern A,Ignored,Medium,Khushi Balan,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.1),Segment A,"Ajmer, Meghalaya",Server
2020-01-10,09:23:15,2020-01-10 09:23:15,109.160.0.79,141.34.244.44,20834,46424,ICMP,634,Control,DNS,36.47,Malware,Known Pattern B,Logged,Low,Suhana Basu,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/21.0.858.0 Safari/536.0",Segment A,"Malegaon, West Bengal",Server
2021-02-13,03:55:22,2021-02-13 03:55:22,126.188.154.246,70.103.246.63,25786,13719,ICMP,1484,Control,DNS,87.91,Malware,Known Pattern A,Ignored,Low,Abram Joshi,Opera/9.24.(X11; Linux x86_64; pa-IN) Presto/2.9.163 Version/10.00,Segment C,"Miryalaguda, Mizoram",Server
2020-11-07,19:25:47,2020-11-07 19:25:47,195.72.51.216,194.158.245.1,5213,20498,UDP,1331,Control,FTP,66.05,Malware,Known Pattern B,Logged,Medium,Nirvi Chandran,Opera/9.62.(Windows 95; ayc-PE) Presto/2.9.162 Version/12.00,Segment A,"Indore, Punjab",Firewall
2022-03-10,01:27:02,2022-03-10 01:27:02,119.175.168.57,26.129.87.147,22321,27328,TCP,1175,Control,DNS,38.59,DDoS,Known Pattern B,Logged,High,Amani Gera,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.0),Segment A,"Baranagar, Telangana",Server
2021-05-16,12:58:36,2021-05-16 12:58:36,217.56.244.15,201.246.43.126,9063,40670,ICMP,972,Control,HTTP,64.95,Malware,Known Pattern A,Logged,Low,Mahika Lanka,Opera/8.39.(Windows NT 6.0; gu-IN) Presto/2.9.174 Version/10.00,Segment A,"Saharanpur, Assam",Firewall
2020-01-14,04:58:17,2020-01-14 04:58:17,44.53.205.108,112.110.45.227,62260,58055,UDP,1269,Control,HTTP,66.44,Malware,Known Pattern A,Logged,Low,Bhavin Dewan,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_3; rv:1.9.5.20) Gecko/3304-04-08 22:44:17 Firefox/12.0,Segment A,"Haridwar, Karnataka",Server
2020-07-24,11:21:44,2020-07-24 11:21:44,62.141.80.111,67.104.247.250,44741,24323,TCP,341,Data,DNS,10.72,DDoS,Known Pattern B,Blocked,High,Aarush Grover,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/9.4p4222.0 Mobile/21T764 Safari/532.1",Segment B,"Raebareli, Manipur",Firewall
2022-08-21,06:37:42,2022-08-21 06:37:42,158.210.150.124,211.103.206.207,15452,16596,TCP,1028,Data,HTTP,38.01,Intrusion,Known Pattern B,Blocked,High,Kartik Ramanathan,Opera/9.22.(Windows NT 6.0; fo-FO) Presto/2.9.178 Version/10.00,Segment A,"Sonipat, Uttarakhand",Server
2022-01-02,03:09:24,2022-01-02 03:09:24,219.122.101.149,133.82.113.145,17077,45049,TCP,1287,Control,FTP,59.58,DDoS,Known Pattern A,Ignored,Medium,Damini Gandhi,Opera/9.46.(X11; Linux x86_64; nan-TW) Presto/2.9.172 Version/12.00,Segment A,"Berhampore, Telangana",Firewall
2022-07-19,16:00:00,2022-07-19 16:00:00,61.146.219.95,19.176.239.189,56747,13705,ICMP,318,Control,HTTP,63.08,Malware,Known Pattern B,Blocked,High,Hrishita Mahal,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0),Segment A,"Serampore, Assam",Server
2023-06-13,20:33:59,2023-06-13 20:33:59,79.241.66.88,38.88.40.221,31179,13082,UDP,1110,Control,HTTP,78.89,Intrusion,Known Pattern A,Ignored,Medium,Elakshi Gala,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.38.1 (KHTML, like Gecko) Version/4.0.1 Safari/533.38.1",Segment A,"Kochi, Tamil Nadu",Server
2020-02-19,15:13:53,2020-02-19 15:13:53,9.74.123.219,210.191.3.211,18222,27025,UDP,263,Data,FTP,60.91,Intrusion,Known Pattern A,Ignored,Medium,Ishaan Thakur,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; pt-BR) AppleWebKit/534.40.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.40.6",Segment A,"Pune, Uttarakhand",Server
2020-11-28,16:01:45,2020-11-28 16:01:45,208.157.95.15,165.141.28.46,55716,27024,UDP,486,Control,HTTP,4.76,Malware,Known Pattern B,Ignored,Medium,Taran Kalita,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/57.0.840.0 Mobile/04I383 Safari/535.1",Segment A,"Bhiwandi, West Bengal",Firewall
2020-11-16,02:55:43,2020-11-16 02:55:43,132.84.42.243,117.6.13.233,42098,17994,TCP,227,Data,DNS,83.68,Intrusion,Known Pattern B,Ignored,Low,Aarna Doshi,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1),Segment B,"Madanapalle, Uttarakhand",Firewall
2021-08-23,18:34:10,2021-08-23 18:34:10,181.227.38.227,191.182.155.252,57882,19119,TCP,475,Control,DNS,7.49,Malware,Known Pattern B,Logged,Medium,Zaina Ramanathan,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_9) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/14.0.812.0 Safari/531.1",Segment A,"Nellore, Manipur",Firewall
2021-01-08,13:13:34,2021-01-08 13:13:34,202.180.25.127,63.85.21.191,11154,22073,ICMP,852,Control,HTTP,87.73,Intrusion,Known Pattern A,Ignored,High,Parinaaz Boase,Opera/9.60.(Windows NT 10.0; sat-IN) Presto/2.9.160 Version/11.00,Segment A,"Giridih, Jharkhand",Server
2020-03-06,17:33:45,2020-03-06 17:33:45,139.58.183.5,116.209.68.251,55643,20164,UDP,767,Control,DNS,21.53,DDoS,Known Pattern B,Blocked,High,Anvi Sarma,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/17.0.868.0 Mobile/54C189 Safari/536.0",Segment C,"Madhyamgram, Rajasthan",Firewall
2022-01-11,20:29:09,2022-01-11 20:29:09,211.179.141.150,75.24.161.5,11114,49025,TCP,1047,Control,DNS,33.41,DDoS,Known Pattern B,Blocked,Low,Stuvan Kakar,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; lv-LV) AppleWebKit/534.10.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.10.3",Segment B,"Alappuzha, Telangana",Server
2023-02-21,02:18:31,2023-02-21 02:18:31,218.17.18.140,219.66.38.71,24196,35218,ICMP,656,Control,HTTP,42.95,Intrusion,Known Pattern B,Blocked,High,Aarush Virk,Mozilla/5.0 (Android 4.0.4; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0,Segment C,"Hajipur, Telangana",Server
2022-12-08,09:26:30,2022-12-08 09:26:30,181.47.241.219,205.4.54.230,6869,59586,TCP,935,Control,DNS,33.49,Malware,Known Pattern B,Logged,Medium,Tushar Chopra,Opera/8.50.(Windows NT 5.01; hr-HR) Presto/2.9.182 Version/11.00,Segment A,"Khandwa, Gujarat",Server
2022-04-08,07:34:45,2022-04-08 07:34:45,119.168.131.167,168.151.127.236,29358,3620,ICMP,779,Control,DNS,52.67,Intrusion,Known Pattern B,Blocked,Low,Rati Sahota,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/14.0.804.0 Safari/532.2",Segment B,"Eluru, Sikkim",Firewall
2021-09-03,23:19:50,2021-09-03 23:19:50,76.97.207.100,91.15.185.90,30393,40893,TCP,1265,Data,DNS,82.62,DDoS,Known Pattern A,Blocked,Medium,Renee Borah,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.1),Segment A,"Karawal Nagar, Chhattisgarh",Server
2020-11-03,23:07:13,2020-11-03 23:07:13,190.220.24.131,116.122.143.89,61938,15459,UDP,381,Control,FTP,61.67,Malware,Known Pattern A,Ignored,Medium,Azad Badal,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8365-08-02 16:52:13 Firefox/3.6.1,Segment B,"Karimnagar, Arunachal Pradesh",Server
2022-06-16,23:29:20,2022-06-16 23:29:20,211.219.120.213,55.135.107.216,35916,45084,ICMP,624,Control,HTTP,76.68,DDoS,Known Pattern A,Ignored,Medium,Jayan Kapadia,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/51.0.880.0 Safari/536.0",Segment C,"Udupi, Goa",Firewall
2022-11-26,03:42:13,2022-11-26 03:42:13,143.65.199.235,202.182.103.214,39340,17744,UDP,562,Data,DNS,46.64,DDoS,Known Pattern B,Logged,Medium,Yuvraj  Majumdar,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.7.2 (KHTML, like Gecko) Version/4.0.2 Safari/534.7.2",Segment C,"Pimpri-Chinchwad, Jharkhand",Server
2020-01-30,01:32:29,2020-01-30 01:32:29,174.100.243.66,63.173.189.202,59304,40231,ICMP,1131,Control,DNS,28.62,DDoS,Known Pattern B,Blocked,High,Samarth Mannan,Opera/9.51.(Windows 95; hu-HU) Presto/2.9.190 Version/10.00,Segment B,"Bardhaman, Chhattisgarh",Firewall
2023-01-23,21:37:02,2023-01-23 21:37:02,207.252.105.100,19.167.230.215,8261,26640,TCP,1210,Control,DNS,63.31,DDoS,Known Pattern B,Logged,Medium,Shayak Kanda,Opera/8.15.(X11; Linux x86_64; ayc-PE) Presto/2.9.164 Version/10.00,Segment A,"Mathura, Jharkhand",Server
2023-05-22,17:00:00,2023-05-22 17:00:00,55.62.46.61,33.189.125.16,6845,26538,UDP,1225,Control,HTTP,4.06,Malware,Known Pattern A,Logged,Medium,Advika Buch,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1),Segment C,"Bhiwandi, Chhattisgarh",Firewall
2023-08-03,13:05:43,2023-08-03 13:05:43,208.94.180.110,63.76.50.237,50415,5139,UDP,323,Data,HTTP,14.28,DDoS,Known Pattern B,Ignored,High,Nirvaan Bali,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.1),Segment C,"Vasai-Virar, Arunachal Pradesh",Firewall
2020-08-22,13:42:03,2020-08-22 13:42:03,109.203.195.195,128.88.116.220,26421,42633,TCP,686,Data,DNS,62.36,Malware,Known Pattern A,Logged,High,Taran Chandra,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),Segment C,"Alwar, Assam",Firewall
2021-11-12,04:53:11,2021-11-12 04:53:11,160.138.186.212,184.115.151.69,39021,58415,TCP,553,Control,DNS,11.03,Malware,Known Pattern B,Blocked,High,Lakshit Dutta,Opera/8.44.(Windows NT 5.1; lij-IT) Presto/2.9.166 Version/11.00,Segment C,"Guna, Himachal Pradesh",Server
2021-05-22,16:24:52,2021-05-22 16:24:52,206.119.242.239,1.111.193.154,65140,42139,UDP,1463,Data,HTTP,86.18,DDoS,Known Pattern A,Ignored,Medium,Dhanush Doshi,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.10.3 (KHTML, like Gecko) Version/5.0.4 Safari/535.10.3",Segment B,"Pune, Nagaland",Server
2022-04-13,11:37:05,2022-04-13 11:37:05,108.176.76.142,122.239.168.26,18008,32113,TCP,371,Data,DNS,22.24,DDoS,Known Pattern A,Logged,High,Aniruddh Kadakia,Mozilla/5.0 (Android 1.5; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0,Segment A,"Madanapalle, Manipur",Firewall
2023-05-15,15:57:45,2023-05-15 15:57:45,162.238.130.157,61.113.14.147,6716,34052,ICMP,308,Control,DNS,76.15,Intrusion,Known Pattern A,Logged,High,Jivika Borra,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/33.0.862.0 Safari/532.2",Segment A,"Raiganj, Mizoram",Server
2023-09-18,20:17:54,2023-09-18 20:17:54,55.186.143.130,45.34.118.90,23794,39350,ICMP,1284,Data,FTP,84.18,DDoS,Known Pattern B,Logged,High,Urvi Badami,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.1),Segment C,"Faridabad, Jharkhand",Firewall
2021-08-14,13:20:17,2021-08-14 13:20:17,219.182.93.108,34.103.135.227,61710,17051,UDP,1333,Data,DNS,95.46,Malware,Known Pattern A,Blocked,Low,Suhana Bhat,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1),Segment C,"Sonipat, Gujarat",Server
2023-08-23,19:25:58,2023-08-23 19:25:58,211.185.141.204,14.69.100.42,64239,12419,TCP,1412,Data,DNS,6.11,Intrusion,Known Pattern B,Ignored,Medium,Yakshit Jain,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/40.0.865.0 Safari/535.1",Segment A,"Gaya, Rajasthan",Server
2021-02-21,16:39:02,2021-02-21 16:39:02,180.176.160.144,159.79.72.92,1910,52947,UDP,93,Control,DNS,55.66,DDoS,Known Pattern B,Ignored,High,Manikya Shukla,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/63.0.835.0 Mobile/48S356 Safari/534.1",Segment C,"Saharanpur, Goa",Firewall
2023-05-24,01:00:51,2023-05-24 01:00:51,95.89.15.163,213.143.6.124,51687,42852,UDP,480,Data,HTTP,39.55,Malware,Known Pattern A,Blocked,High,Piya Hora,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8980-01-17 09:46:40 Firefox/5.0,Segment B,"Pimpri-Chinchwad, Tamil Nadu",Server
2023-04-07,04:16:54,2023-04-07 04:16:54,142.245.152.233,99.181.157.119,51453,32119,UDP,704,Control,FTP,81.49,DDoS,Known Pattern A,Logged,High,Pihu Bhagat,Mozilla/5.0 (Windows 98; Win 9x 4.90; pap-AW; rv:1.9.0.20) Gecko/5502-02-11 05:50:52 Firefox/3.6.12,Segment B,"Chinsurah, Sikkim",Firewall
2022-02-28,14:27:47,2022-02-28 14:27:47,102.242.104.113,6.55.228.126,19356,58065,UDP,267,Control,DNS,53.71,Intrusion,Known Pattern A,Blocked,High,Dishani Bajaj,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/24.0.837.0 Safari/535.0",Segment B,"Gurgaon, Nagaland",Server
2022-02-28,00:06:03,2022-02-28 00:06:03,157.123.199.184,107.112.15.130,63925,50103,TCP,876,Control,HTTP,72.34,Malware,Known Pattern B,Logged,High,Kanav Mani,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/55.0.883.0 Safari/536.2",Segment C,"Sonipat, Himachal Pradesh",Server
2020-07-01,09:13:15,2020-07-01 09:13:15,78.162.20.123,44.126.80.179,24220,52958,TCP,322,Data,HTTP,13.99,Intrusion,Known Pattern A,Ignored,Low,Devansh Ahluwalia,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.1),Segment A,"Mango, Uttarakhand",Server
2020-01-03,07:09:56,2020-01-03 07:09:56,69.32.41.218,90.249.94.108,54805,35502,TCP,1101,Control,FTP,55.86,Intrusion,Known Pattern A,Ignored,High,Arhaan Dave,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; byn-ER) AppleWebKit/532.21.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.21.5",Segment C,"Suryapet, Himachal Pradesh",Server
2020-01-16,14:28:36,2020-01-16 14:28:36,143.230.223.83,220.154.109.95,35168,37465,ICMP,1073,Control,DNS,22.59,Intrusion,Known Pattern B,Blocked,Medium,Adira Gulati,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/39.0.849.0 Safari/531.2",Segment B,"Siwan, Himachal Pradesh",Firewall
2021-05-11,06:14:22,2021-05-11 06:14:22,58.87.85.112,34.22.214.103,62543,6047,ICMP,1134,Data,DNS,41.13,DDoS,Known Pattern A,Ignored,High,Gokul Mane,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.1),Segment B,"Begusarai, Tamil Nadu",Firewall
2021-04-17,09:46:37,2021-04-17 09:46:37,85.97.42.126,173.147.24.134,50291,16289,ICMP,747,Control,DNS,87.07,DDoS,Known Pattern A,Blocked,Medium,Hiran Chadha,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_1; rv:1.9.6.20) Gecko/3753-04-19 19:33:07 Firefox/3.8,Segment A,"Bhiwani, Tripura",Server
2022-10-12,08:18:33,2022-10-12 08:18:33,13.134.168.48,140.183.146.132,45811,33290,ICMP,211,Data,DNS,56.76,Malware,Known Pattern B,Blocked,Medium,Manjari Sule,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/10.1b1127.0 Mobile/51X406 Safari/533.2",Segment C,"Secunderabad, Uttar Pradesh",Server
2021-02-12,00:46:22,2021-02-12 00:46:22,67.95.117.70,66.97.146.161,43623,20438,UDP,1265,Control,DNS,83.98,DDoS,Known Pattern B,Blocked,High,Navya Gill,Mozilla/5.0 (Windows NT 5.2; ber-DZ; rv:1.9.2.20) Gecko/6567-11-03 20:11:55 Firefox/3.6.1,Segment B,"North Dumdum, Tamil Nadu",Firewall
2021-10-31,21:28:41,2021-10-31 21:28:41,67.120.162.67,60.113.159.108,42251,10329,TCP,459,Data,HTTP,61.85,Malware,Known Pattern B,Ignored,Medium,Chirag Thakkar,Opera/9.96.(Windows NT 5.0; or-IN) Presto/2.9.171 Version/12.00,Segment B,"Mirzapur, Karnataka",Server
2020-03-02,22:51:51,2020-03-02 22:51:51,35.165.32.38,156.87.34.206,49006,56290,ICMP,530,Data,FTP,37.97,DDoS,Known Pattern B,Ignored,Low,Dhanush Raj,Opera/9.73.(X11; Linux i686; mai-IN) Presto/2.9.163 Version/11.00,Segment A,"Haridwar, Mizoram",Firewall
2020-07-30,20:58:58,2020-07-30 20:58:58,103.190.75.176,203.18.229.220,11790,54211,UDP,1240,Data,FTP,58.41,Intrusion,Known Pattern A,Ignored,Low,Zaina Chawla,Opera/8.26.(Windows 98; Win 9x 4.90; da-DK) Presto/2.9.166 Version/10.00,Segment C,"Kollam, Tamil Nadu",Server
2020-06-29,12:52:53,2020-06-29 12:52:53,213.179.156.189,138.66.137.126,43532,57567,UDP,839,Data,DNS,83.72,Intrusion,Known Pattern B,Blocked,Medium,Darshit Biswas,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/15.2y7481.0 Mobile/86J908 Safari/532.0",Segment A,"Kochi, Madhya Pradesh",Firewall
2020-07-29,18:33:52,2020-07-29 18:33:52,42.16.129.60,9.124.236.76,60250,46304,ICMP,1213,Control,HTTP,19.85,Malware,Known Pattern B,Ignored,High,Nishith Dash,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/12.8l5478.0 Mobile/98J763 Safari/534.1",Segment A,"Kochi, Karnataka",Server
2022-04-22,03:23:36,2022-04-22 03:23:36,184.73.149.81,182.222.93.16,26097,19848,UDP,811,Control,HTTP,75.98,DDoS,Known Pattern B,Logged,Low,Arhaan Setty,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_3) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/32.0.870.0 Safari/532.0",Segment A,"Navi Mumbai, Haryana",Server
2021-01-01,15:37:14,2021-01-01 15:37:14,191.158.91.86,133.155.237.206,8877,25124,UDP,151,Data,DNS,87.66,Intrusion,Known Pattern A,Blocked,Medium,Vritika Chakraborty,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/45.0.877.0 Safari/533.1",Segment A,"Begusarai, Tripura",Server
2020-07-03,21:03:24,2020-07-03 21:03:24,101.49.226.46,112.17.183.144,57250,58828,ICMP,1129,Control,FTP,61.43,Intrusion,Known Pattern A,Blocked,Low,Mahika Swamy,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/29.0.827.0 Safari/533.1",Segment A,"Aurangabad, Tripura",Server
2020-02-05,15:40:46,2020-02-05 15:40:46,222.130.24.55,11.64.44.81,38286,45484,UDP,910,Data,FTP,55.36,Intrusion,Known Pattern A,Ignored,Medium,Vidur Ray,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/45.0.891.0 Safari/534.2",Segment B,"Bhatpara, Bihar",Firewall
2022-01-25,02:30:10,2022-01-25 02:30:10,72.57.143.38,167.20.70.38,41203,62522,ICMP,297,Control,HTTP,79.89,Malware,Known Pattern B,Blocked,Medium,Advik Aurora,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8896-09-28 22:46:23 Firefox/8.0,Segment B,"Meerut, Gujarat",Server
2022-08-30,21:54:10,2022-08-30 21:54:10,39.59.234.24,36.40.94.212,9459,14866,UDP,747,Control,HTTP,72.89,Intrusion,Known Pattern B,Blocked,Medium,Zeeshan Sodhi,Opera/8.49.(X11; Linux i686; bem-ZM) Presto/2.9.164 Version/10.00,Segment B,"Vadodara, Punjab",Server
2022-01-21,03:19:19,2022-01-21 03:19:19,14.147.204.67,212.99.19.84,37928,65106,ICMP,1305,Control,FTP,78.72,Intrusion,Known Pattern B,Logged,High,Indrajit Keer,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/48.0.811.0 Mobile/92S504 Safari/534.0",Segment C,"Ambala, Kerala",Firewall
2023-07-07,04:34:35,2023-07-07 04:34:35,168.64.168.94,109.112.81.4,38603,15151,ICMP,132,Data,HTTP,92.83,Malware,Known Pattern B,Ignored,Medium,Amani Hora,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0 rv:4.0; yue-HK) AppleWebKit/533.34.2 (KHTML, like Gecko) Version/5.0.4 Safari/533.34.2",Segment B,"Phagwara, Maharashtra",Server
2023-07-02,11:57:51,2023-07-02 11:57:51,146.210.2.178,156.100.165.154,54374,45179,ICMP,863,Control,FTP,22.33,Intrusion,Known Pattern B,Logged,Medium,Uthkarsh Dugar,Opera/8.18.(X11; Linux x86_64; lv-LV) Presto/2.9.160 Version/10.00,Segment C,"Asansol, Chhattisgarh",Firewall
2021-07-29,20:38:13,2021-07-29 20:38:13,212.72.173.132,79.74.187.79,33588,16938,TCP,1179,Data,FTP,39.85,Intrusion,Known Pattern B,Ignored,Medium,Dhanush Khatri,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.0),Segment A,"Pallavaram, Tripura",Server
